newick1	newick2	format1	format2	count_taxa1	count_taxa2	correct_taxa_ratio	count_equal_length	count_unequal_length	mean_ham_dist	mean_ham_ratio	mean_edit_dist	mean_edit_dist_total	mean_edit_ratio	mean_edit_ratio_total	mean_abs_diff_leaf_dists	median_abs_diff_leaf_dists	mean_neg_diff_leaf_dists	median_neg_diff_leaf_dists	mean_pos_diff_leaf_dists	median_pos_diff_leaf_dists	mean_pairwise_dist_diff	median_pairwise_dist_diff	rf_dist	max_rf_dist	rf_ratio	count_orig_edges	ref_edges_in_source	count_missing_edges	count_common_edges	correct_edge_ratio	count_multifurcations_original	count_multifurcations_generated	random_distances	max_distance	amount_taxa	package	branch_lengths_displayed	circular_tree	right_to_left_orientation	multifurcations_allowed	branch_vertical_margin[px]	fontsize	linewidth[px]	taxa_only	topo_only	align_taxa	
newick204201801843.nwk	gpt-4.1_topo_143350125212.nwk	5	5	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	4.0	1.0	6	1.0	0	6	1.0	0	0	True	8	5	ete3	True	False	False	False	22	18	2	False	False	False	
newick204201801843.nwk	gpt-5_topo_143400715029.nwk	5	5	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	4.0	1.0	6	1.0	0	6	1.0	0	0	True	8	5	ete3	True	False	False	False	22	18	2	False	False	False	
newick204201930118.nwk	gpt-4.1_finetuned_nwk_130210255725.nwk	5	5	16	16	0.875	14	2	2.0625	0.875	0.125	0.125	0.9922	0.9922	0.0	0.0	0	0	0	0	4.1589	3.62	3.0	21.0	0.8571	23	0.9565217391304348	1	22	0.9565	1	1	True	5	17	phylo	True	False	False	True	10	17	1	False	False	False	
newick204201930118.nwk	gpt-4.1_topo_143449988891.nwk	5	5	16	16	1.0	16	0	0.0	1.0	0.0	0.0	1.0	1.0	0.235	0.0	0	0	1.88	1.88	4.2008	3.695	6.0	24.0	0.75	27	0.8888888888888888	3	24	0.8889	1	1	True	5	17	phylo	True	False	False	True	10	17	1	False	False	False	
newick204201930118.nwk	gpt-5_topo_143508428248.nwk	5	5	16	15	0.9375	15	0	0.75	0.9375	0.75	0.8	1.0	0.9375	0.0	0.0	0	0	0	0	7.0236	7.9	9.0	23.0	0.6087	26	0.8076923076923077	5	21	0.8077	1	1	True	5	17	phylo	True	False	False	True	10	17	1	False	False	False	
newick204202580894.nwk	gpt-4.1_finetuned_nwk_130238331709.nwk	5	5	12	12	0.9167	11	1	0.75	0.9167	0.0833	0.0833	0.9907	0.9907	0.0	0.0	0	0	0	0	0.6909	1.0	4.0	16.0	0.75	18	0.8888888888888888	2	16	0.8889	0	0	False	10.0	12	phylo	True	False	False	False	10	17	1	False	False	False	
newick204202580894.nwk	gpt-4.1_topo_143805045234.nwk	5	5	12	12	0.9167	11	1	0.75	0.9167	0.0833	0.0833	0.9907	0.9907	0.0	0.0	0	0	0	0	0.6182	0.0	3.0	15.0	0.8	17	0.9411764705882353	1	16	0.9412	0	0	False	10.0	12	phylo	True	False	False	False	10	17	1	False	False	False	
newick204202580894.nwk	gpt-5_topo_143821388448.nwk	5	5	12	12	0.9167	11	1	1.6667	0.9167	0.0833	0.0833	0.9958	0.9958	0.0	0.0	0	0	0	0	0.5455	1.0	2.0	16.0	0.875	18	0.9444444444444444	1	17	0.9444	0	0	False	10.0	12	phylo	True	False	False	False	10	17	1	False	False	False	
newick204203068309.nwk	gpt-4.1_finetuned_nwk_130303779231.nwk	5	5	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.1107	0.41	2.0	10.0	0.8	12	0.9166666666666666	1	11	0.9167	0	0	True	4	8	ete3	True	False	False	False	74	15	6	False	False	False	
newick204203068309.nwk	gpt-4.1_topo_143945780585.nwk	5	5	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.64	0.0	1.0	9.0	0.8889	11	1.0	0	11	1.0	0	0	True	4	8	ete3	True	False	False	False	74	15	6	False	False	False	
newick204203068309.nwk	gpt-5_topo_143959609864.nwk	5	5	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5014	0.0	2.0	10.0	0.8	12	0.9166666666666666	1	11	0.9167	0	0	True	4	8	ete3	True	False	False	False	74	15	6	False	False	False	
newick204203255285.nwk	gpt-4.1_finetuned_nwk_130329301347.nwk	5	5	17	17	1.0	17	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.6029	1.0	3.0	27.0	0.8889	30	0.9333333333333333	2	28	0.9333	1	1	False	10.0	17	ete3	True	False	False	True	58	18	1	False	False	False	
newick204203255285.nwk	gpt-4.1_topo_144257731845.nwk	5	5	17	17	1.0	17	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.4412	3.0	6.0	20.0	0.7	23	1.0	0	23	1.0	1	1	False	10.0	17	ete3	True	False	False	True	58	18	1	False	False	False	
newick204203255285.nwk	gpt-5_topo_144314639401.nwk	5	5	17	17	1.0	17	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.8235	1.0	5.0	27.0	0.8148	30	0.9	3	27	0.9	1	1	False	10.0	17	ete3	True	False	False	True	58	18	1	False	False	False	
newick204203437192.nwk	gpt-4.1_finetuned_nwk_130356312653.nwk	5	5	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.6637	1.63	10.0	22.0	0.5455	24	0.7916666666666666	5	19	0.7917	0	0	True	2	14	phylo	True	False	False	False	10	17	1	False	False	False	
newick204203437192.nwk	gpt-4.1_topo_144601158265.nwk	5	5	14	14	0.9286	13	1	1.5	0.9286	0.0714	0.0714	0.9966	0.9966	0.0	0.0	0	0	0	0	0.0	0.0	0.0	20.0	1.0	22	1.0	0	22	1.0	0	0	True	2	14	phylo	True	False	False	False	10	17	1	False	False	False	
newick204203437192.nwk	gpt-5_topo_144626745728.nwk	5	5	14	14	0.9286	13	1	1.4286	0.9286	0.0714	0.0714	0.9966	0.9966	0.0	0.0	0	0	0	0	0.0	0.0	0.0	20.0	1.0	22	1.0	0	22	1.0	0	0	True	2	14	phylo	True	False	False	False	10	17	1	False	False	False	
newick204203984550.nwk	gpt-4.1_finetuned_nwk_130422140068.nwk	5	5	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5556	0.0	2.0	12.0	0.8333	14	0.9285714285714286	1	13	0.9286	0	0	False	10.0	9	phylo	True	False	False	True	10	20	1	False	False	False	
newick204203984550.nwk	gpt-4.1_topo_145037821197.nwk	5	5	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.3333	1.0	3.0	9.0	0.6667	11	1.0	0	11	1.0	0	0	False	10.0	9	phylo	True	False	False	True	10	20	1	False	False	False	
newick204203984550.nwk	gpt-5_topo_145050437818.nwk	5	5	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	12.0	1.0	14	1.0	0	14	1.0	0	0	False	10.0	9	phylo	True	False	False	True	10	20	1	False	False	False	
newick204204451804.nwk	gpt-4.1_finetuned_nwk_130446415644.nwk	5	5	23	23	0.9565	22	1	0.5652	0.9565	0.0435	0.0435	0.9969	0.9969	0.0	0.0	0	0	0	0	1.368	1.0	6.0	32.0	0.8125	36	0.9444444444444444	2	34	0.9444	2	2	False	10.0	23	ete3	True	False	False	True	71	17	5	False	False	True	
newick204204451804.nwk	gpt-4.1_topo_145338455871.nwk	5	5	23	23	1.0	23	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.7312	2.0	9.0	33.0	0.7273	37	0.918918918918919	3	34	0.9189	2	2	False	10.0	23	ete3	True	False	False	True	71	17	5	False	False	True	
newick204204451804.nwk	gpt-5_topo_145404741816.nwk	5	5	23	23	1.0	23	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.3439	1.0	12.0	38.0	0.6842	42	0.8333333333333334	7	35	0.8333	2	2	False	10.0	23	ete3	True	False	False	True	71	17	5	False	False	True	
newick204204882223.nwk	gpt-4.1_finetuned_nwk_130512642164.nwk	5	5	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5357	0.0	2.0	10.0	0.8	12	0.9166666666666666	1	11	0.9167	0	0	False	10.0	8	phylo	True	False	False	False	10	20	1	False	False	False	
newick204204882223.nwk	gpt-4.1_topo_145725142065.nwk	5	5	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	10.0	1.0	12	1.0	0	12	1.0	0	0	False	10.0	8	phylo	True	False	False	False	10	20	1	False	False	False	
newick204204882223.nwk	gpt-5_topo_145737795995.nwk	5	5	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	10.0	1.0	12	1.0	0	12	1.0	0	0	False	10.0	8	phylo	True	False	False	False	10	20	1	False	False	False	
newick204205511090.nwk	gpt-4.1_finetuned_nwk_130536439648.nwk	5	5	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	True	9	4	phylo	True	False	False	False	10	16	1	False	False	False	
newick204205511090.nwk	gpt-4.1_topo_150020641792.nwk	5	5	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	True	9	4	phylo	True	False	False	False	10	16	1	False	False	False	
newick204205511090.nwk	gpt-5_topo_150034243662.nwk	5	5	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	True	9	4	phylo	True	False	False	False	10	16	1	False	False	False	
newick204205895955.nwk	gpt-4.1_finetuned_nwk_130600225908.nwk	5	5	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	4.7585	3.38	8.0	20.0	0.6	22	0.8636363636363636	3	19	0.8636	0	0	True	6	14	phylo	True	False	False	False	10	20	1	False	False	False	
newick204205895955.nwk	gpt-4.1_topo_150145121833.nwk	5	5	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	4.7064	1.55	5.0	19.0	0.7368	21	0.9523809523809523	1	20	0.9524	0	0	True	6	14	phylo	True	False	False	False	10	20	1	False	False	False	
newick204205895955.nwk	gpt-5_topo_150202829101.nwk	5	5	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	3.2587	1.71	8.0	22.0	0.6364	24	0.8333333333333334	4	20	0.8333	0	0	True	6	14	phylo	True	False	False	False	10	20	1	False	False	False	
newick204206516110.nwk	gpt-4.1_finetuned_nwk_130626874127.nwk	5	5	16	16	1.0	16	0	0.0	1.0	0.0	0.0	1.0	1.0	0.075	0.0	-1.2	-1.2	0	0	3.7825	3.52	6.0	24.0	0.75	26	0.9230769230769231	2	24	0.9231	0	0	True	4	16	phylo	True	False	False	True	10	20	1	False	False	False	
newick204206516110.nwk	gpt-4.1_topo_150624071361.nwk	5	5	16	16	1.0	16	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0444	0.0	-0.67	-0.67	0.04	0.04	1.6747	0.7	2.0	24.0	0.9167	26	1.0	0	26	1.0	0	0	True	4	16	phylo	True	False	False	True	10	20	1	False	False	False	
newick204206516110.nwk	gpt-5_topo_150649214824.nwk	5	5	16	16	1.0	16	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.1205	2.23	4.0	26.0	0.8462	28	0.9285714285714286	2	26	0.9286	0	0	True	4	16	phylo	True	False	False	True	10	20	1	False	False	False	
newick204207140796.nwk	gpt-4.1_finetuned_nwk_130652381524.nwk	5	5	23	23	1.0	23	0	0.0	1.0	0.0	0.0	1.0	1.0	0.4439	0.09	-0.8329	-0.76	0.73	0.47	3.3281	2.74	17.0	33.0	0.4848	38	0.7894736842105263	8	30	0.7895	4	4	True	3	24	ete3	True	False	False	True	17	8	6	False	False	True	
newick204207140796.nwk	gpt-4.1_topo_151215813274.nwk	5	5	23	23	1.0	23	0	0.0	1.0	0.0	0.0	1.0	1.0	0.1539	0.0	-0.97	-0.97	1.285	1.285	2.821	2.41	16.0	36.0	0.5556	41	0.7804878048780488	9	32	0.7805	4	4	True	3	24	ete3	True	False	False	True	17	8	6	False	False	True	
newick204207140796.nwk	gpt-5_topo_151229472986.nwk	5	5	23	23	0.9565	22	1	0.5652	0.9565	0.0435	0.0435	0.9969	0.9969	0.0	0.0	0	0	0	0	1.5398	1.23	5.0	33.0	0.8485	38	0.9210526315789473	3	35	0.9211	4	4	True	3	24	ete3	True	False	False	True	17	8	6	False	False	True	
newick204207383326.nwk	gpt-4.1_finetuned_nwk_130720909629.nwk	5	5	12	12	0.9167	12	0	0.0833	0.9967	0.0833	0.0833	0.9967	0.9967	0.0	0.0	0	0	0	0	5.0229	2.66	1.0	15.0	0.9333	17	1.0	0	17	1.0	0	0	True	10	12	ete3	True	False	False	True	86	18	8	False	False	True	
newick204207383326.nwk	gpt-4.1_topo_151842669991.nwk	5	5	12	12	0.8333	11	1	2.25	0.9133	0.1667	0.1667	0.9935	0.9935	0.435	0.0	0	0	4.35	4.35	4.146	3.16	2.0	14.0	0.8571	16	0.9375	1	15	0.9375	0	0	True	10	12	ete3	True	False	False	True	86	18	8	False	False	True	
newick204207383326.nwk	gpt-5_topo_151858503902.nwk	5	5	12	12	0.9167	11	1	2.1667	0.9167	0.0833	0.0833	0.9968	0.9968	0.0	0.0	0	0	0	0	1.0996	0.0	2.0	16.0	0.875	18	0.9444444444444444	1	17	0.9444	0	0	True	10	12	ete3	True	False	False	True	86	18	8	False	False	True	
newick204207576446.nwk	gpt-4.1_finetuned_nwk_130746970470.nwk	5	5	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	0.6	0.0	-1.8	-1.65	1.56	1.81	5.3913	3.94	13.0	37.0	0.6486	39	0.8461538461538461	6	33	0.8462	0	0	True	6	22	ete3	True	False	False	False	87	10	1	False	False	True	
newick204207576446.nwk	gpt-4.1_topo_152319295340.nwk	5	5	22	22	0.9545	21	1	0.9091	0.9545	0.0455	0.0455	0.9977	0.9977	0.2176	0.0	-2.285	-2.285	0	0	7.5298	6.295	26.0	34.0	0.2353	36	0.6666666666666666	12	24	0.6667	0	0	True	6	22	ete3	True	False	False	False	87	10	1	False	False	True	
newick204207576446.nwk	gpt-5_topo_152343063963.nwk	5	5	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	0.3109	0.0	-1.71	-1.665	0	0	4.3648	3.42	6.0	38.0	0.8421	40	0.925	3	37	0.925	0	0	True	6	22	ete3	True	False	False	False	87	10	1	False	False	True	
newick204207877176.nwk	gpt-4.1_finetuned_nwk_130814413086.nwk	5	5	20	20	1.0	20	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.2053	1.0	10.0	32.0	0.6875	34	0.8823529411764706	4	30	0.8824	0	0	False	10.0	20	ete3	True	False	False	False	31	10	7	False	False	True	
newick204207877176.nwk	gpt-4.1_topo_152811596029.nwk	5	5	20	20	1.0	20	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.9316	3.0	6.0	28.0	0.7857	30	1.0	0	30	1.0	0	0	False	10.0	20	ete3	True	False	False	False	31	10	7	False	False	True	
newick204207877176.nwk	gpt-5_topo_152829414968.nwk	5	5	20	20	1.0	20	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.9211	1.0	14.0	34.0	0.5882	36	0.8055555555555556	7	29	0.8056	0	0	False	10.0	20	ete3	True	False	False	False	31	10	7	False	False	True	
newick204208142342.nwk	gpt-4.1_finetuned_nwk_130841089708.nwk	5	5	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5604	1.0	2.0	22.0	0.9091	24	0.9583333333333334	1	23	0.9583	0	0	False	10.0	14	phylo	True	False	False	False	10	19	1	False	False	False	
newick204208142342.nwk	gpt-4.1_topo_153123344573.nwk	5	5	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.4615	1.0	4.0	18.0	0.7778	20	1.0	0	20	1.0	0	0	False	10.0	14	phylo	True	False	False	False	10	19	1	False	False	False	
newick204208142342.nwk	gpt-5_topo_153141834486.nwk	5	5	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.6484	1.0	4.0	22.0	0.8182	24	0.9166666666666666	2	22	0.9167	0	0	False	10.0	14	phylo	True	False	False	False	10	19	1	False	False	False	
newick204208668702.nwk	gpt-4.1_finetuned_nwk_130908730802.nwk	5	5	17	17	1.0	17	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.0	1.0	7.0	25.0	0.72	29	0.8620689655172413	4	25	0.8621	2	2	True	1	18	ete3	True	False	False	True	24	13	7	False	False	True	
newick204208668702.nwk	gpt-4.1_topo_153415039028.nwk	5	5	17	17	1.0	17	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.1618	3.0	5.0	21.0	0.7619	25	0.96	1	24	0.96	2	2	True	1	18	ete3	True	False	False	True	24	13	7	False	False	True	
newick204208668702.nwk	gpt-5_topo_153428110356.nwk	5	5	17	17	1.0	17	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.7794	2.0	20.0	26.0	0.2308	30	0.6333333333333333	11	19	0.6333	2	2	True	1	18	ete3	True	False	False	True	24	13	7	False	False	True	
newick204208966869.nwk	gpt-4.1_finetuned_nwk_130935665147.nwk	5	5	6	5	0.8333	5	0	3.0	0.8333	3.0	3.6	1.0	0.8333	0.0	0.0	0	0	0	0	0.0	0.0	0.0	4.0	1.0	6	1.0	0	6	1.0	0	0	False	10.0	6	ete3	True	False	False	True	25	18	3	False	False	True	
newick204208966869.nwk	gpt-4.1_topo_153652012483.nwk	5	5	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	False	10.0	6	ete3	True	False	False	True	25	18	3	False	False	True	
newick204208966869.nwk	gpt-5_topo_153702590919.nwk	5	5	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.3333	0.0	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	False	10.0	6	ete3	True	False	False	True	25	18	3	False	False	True	
newick204209162753.nwk	gpt-4.1_finetuned_nwk_130955790825.nwk	5	5	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.0773	2.02	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	True	3	6	ete3	True	False	False	True	53	8	7	False	False	False	
newick204209162753.nwk	gpt-4.1_topo_153815300845.nwk	5	5	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	True	3	6	ete3	True	False	False	True	53	8	7	False	False	False	
newick204209162753.nwk	gpt-5_topo_153825469673.nwk	5	5	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.73	0.0	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	True	3	6	ete3	True	False	False	True	53	8	7	False	False	False	
newick204209280659.nwk	gpt-4.1_finetuned_nwk_131015006307.nwk	5	5	23	21	0.8696	20	0	2.5217	0.8696	2.5217	2.9	1.0	0.8696	0.0	0.0	0	0	0	0	1.3684	1.0	7.0	33.0	0.7879	35	0.9142857142857143	3	32	0.9143	0	0	False	10.0	23	phylo	True	False	False	True	10	19	1	False	False	False	
newick204209280659.nwk	gpt-4.1_topo_154146786259.nwk	5	5	23	23	1.0	23	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	3.747	4.0	13.0	29.0	0.5517	31	0.967741935483871	1	30	0.9677	0	0	False	10.0	23	phylo	True	False	False	True	10	19	1	False	False	False	
newick204209280659.nwk	gpt-5_topo_154209238078.nwk	5	5	23	23	0.9565	23	0	0.1304	0.9881	0.087	0.087	0.9921	0.9921	0.0	0.0	0	0	0	0	1.7273	1.0	16.0	36.0	0.5556	38	0.8157894736842105	7	31	0.8158	0	0	False	10.0	23	phylo	True	False	False	True	10	19	1	False	False	False	
newick204209941629.nwk	gpt-4.1_finetuned_nwk_131037838817.nwk	5	5	22	22	0.9091	20	1	1.6364	0.9091	0.4091	0.4286	0.9984	0.953	0.0	0.0	0	0	0	0	1.0526	1.0	8.0	30.0	0.7333	34	0.8823529411764706	4	30	0.8824	2	2	False	10.0	23	phylo	True	False	False	True	10	19	1	False	False	False	
newick204209941629.nwk	gpt-4.1_topo_154700694399.nwk	5	5	22	23	0.9091	20	2	2.3636	0.9091	0.1364	0.1364	0.9948	0.9948	0.0	0.0	0	0	0	0	2.0789	2.0	15.0	25.0	0.4	29	0.8275862068965517	5	24	0.8276	2	2	False	10.0	23	phylo	True	False	False	True	10	19	1	False	False	False	
newick204209941629.nwk	gpt-5_topo_154722849959.nwk	5	5	22	23	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.7403	1.0	6.0	34.0	0.8235	38	0.9210526315789473	3	35	0.9211	2	2	False	10.0	23	phylo	True	False	False	True	10	19	1	False	False	False	
newick204210702706.nwk	gpt-4.1_finetuned_nwk_131104401886.nwk	5	5	23	21	0.913	21	0	1.6957	0.913	1.6957	1.8571	1.0	0.913	0.0	0.0	0	0	0	0	2.181	2.0	16.0	34.0	0.5294	36	0.8055555555555556	7	29	0.8056	0	0	False	10.0	23	phylo	True	False	False	False	10	20	1	False	False	False	
newick204210702706.nwk	gpt-4.1_topo_154954307833.nwk	5	5	23	23	1.0	23	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	3.4862	4.0	11.0	31.0	0.6452	33	0.9696969696969697	1	32	0.9697	0	0	False	10.0	23	phylo	True	False	False	False	10	20	1	False	False	False	
newick204210702706.nwk	gpt-5_topo_155009904300.nwk	5	5	23	23	1.0	23	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.9684	2.0	17.0	39.0	0.5641	41	0.8048780487804879	8	33	0.8049	0	0	False	10.0	23	phylo	True	False	False	False	10	20	1	False	False	False	
newick204211567933.nwk	gpt-4.1_finetuned_nwk_131133057556.nwk	5	5	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.6667	1.0	NA	0.0	None	2	1.0	0	2	1.0	0	0	False	10.0	4	phylo	True	False	False	True	10	16	1	False	False	False	
newick204211567933.nwk	gpt-4.1_topo_155438029880.nwk	5	5	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.6667	1.0	NA	0.0	None	2	1.0	0	2	1.0	0	0	False	10.0	4	phylo	True	False	False	True	10	16	1	False	False	False	
newick204211567933.nwk	gpt-5_topo_155447719232.nwk	5	5	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	0.3333	0.0	-1.0	-1.0	0	0	0.0	0.0	NA	0.0	None	2	1.0	0	2	1.0	0	0	False	10.0	4	phylo	True	False	False	True	10	16	1	False	False	False	
newick204211929178.nwk	gpt-4.1_finetuned_nwk_131153472219.nwk	5	5	21	21	0.9048	19	2	2.0	0.9048	0.0952	0.0952	0.9956	0.9956	0.0	0.0	0	0	0	0	4.7356	3.67	7.0	31.0	0.7742	33	0.9090909090909091	3	30	0.9091	0	0	True	7	21	ete3	True	False	False	False	42	17	2	False	False	False	
newick204211929178.nwk	gpt-4.1_topo_155557503155.nwk	5	5	21	21	1.0	21	0	0.0	1.0	0.0	0.0	1.0	1.0	0.131	0.0	0	0	2.75	2.75	8.8406	8.91	11.0	31.0	0.6452	33	0.9090909090909091	3	30	0.9091	0	0	True	7	21	ete3	True	False	False	False	42	17	2	False	False	False	
newick204211929178.nwk	gpt-5_topo_155620327175.nwk	5	5	21	21	1.0	21	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	6.3148	4.05	5.0	33.0	0.8485	35	0.9714285714285714	1	34	0.9714	0	0	True	7	21	ete3	True	False	False	False	42	17	2	False	False	False	
newick204212242928.nwk	gpt-4.1_finetuned_nwk_131216898823.nwk	5	5	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.9643	1.0	1.0	9.0	0.8889	12	0.9166666666666666	1	11	0.9167	1	1	True	1	8	ete3	True	False	False	True	95	17	2	False	False	False	
newick204212242928.nwk	gpt-4.1_topo_160025339279.nwk	5	5	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5357	0.0	2.0	8.0	0.75	11	0.9090909090909091	1	10	0.9091	1	1	True	1	8	ete3	True	False	False	True	95	17	2	False	False	False	
newick204212242928.nwk	gpt-5_topo_160037706857.nwk	5	5	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.4286	0.0	1.0	9.0	0.8889	12	0.9166666666666666	1	11	0.9167	1	1	True	1	8	ete3	True	False	False	True	95	17	2	False	False	False	
newick204212407299.nwk	gpt-4.1_finetuned_nwk_131238110402.nwk	5	5	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.076	1.0	8.0	32.0	0.75	34	0.8823529411764706	4	30	0.8824	0	0	False	10.0	19	ete3	True	False	False	False	23	12	3	False	False	True	
newick204212407299.nwk	gpt-4.1_topo_160219957715.nwk	5	5	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	3.2281	3.0	12.0	24.0	0.5	26	0.9230769230769231	2	24	0.9231	0	0	False	10.0	19	ete3	True	False	False	False	23	12	3	False	False	True	
newick204212407299.nwk	gpt-5_topo_160237419731.nwk	5	5	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.4211	2.0	14.0	32.0	0.5625	34	0.7941176470588235	7	27	0.7941	0	0	False	10.0	19	ete3	True	False	False	False	23	12	3	False	False	True	
newick204212675022.nwk	gpt-4.1_finetuned_nwk_131259611263.nwk	5	5	20	19	0.95	19	0	0.6	0.95	0.6	0.6316	1.0	0.95	0.2289	0.0	-4.35	-4.35	0	0	7.0012	6.7	13.0	27.0	0.5185	31	0.8064516129032258	6	25	0.8065	1	1	True	6	20	phylo	True	False	False	True	10	20	1	False	False	False	
