newick1	newick2	format1	format2	count_taxa1	count_taxa2	correct_taxa_ratio	count_equal_length	count_unequal_length	mean_ham_dist	mean_ham_ratio	mean_edit_dist	mean_edit_dist_total	mean_edit_ratio	mean_edit_ratio_total	mean_abs_diff_leaf_dists	median_abs_diff_leaf_dists	mean_neg_diff_leaf_dists	median_neg_diff_leaf_dists	mean_pos_diff_leaf_dists	median_pos_diff_leaf_dists	mean_pairwise_dist_diff	median_pairwise_dist_diff	rf_dist	max_rf_dist	rf_ratio	count_orig_edges	ref_edges_in_source	count_missing_edges	count_common_edges	correct_edge_ratio	count_multifurcations_original	count_multifurcations_generated	random_distances	max_distance	amount_taxa	package	branch_lengths_displayed	circular_tree	right_to_left_orientation	multifurcations_allowed	branch_vertical_margin[px]	fontsize	linewidth[px]	taxa_only	topo_only	align_taxa	
original204134074166.nwk	finetuned204134074166.nwk	5	0	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0	0	1.0	1.0	5.1099	5.0	13.0	21.0	0.381	23	0.7391304347826086	6	17	0.7391	0	0	False	10.0	14	ete3	False	False	False	False	52	17	1	False	False	False	
original204124519025.nwk	finetuned204124519025.nwk	5	0	24	24	0.9583	24	0	0.0417	0.9975	0.0417	0.0417	0.9975	0.9975	0.5	0.5	0	0	0.5	0.5	3.8498	4.0	17.0	33.0	0.4848	37	0.8108108108108109	7	30	0.8108	2	2	True	1	24	phylo	False	False	False	True	10	19	2	False	False	False	
original204109528979.nwk	finetuned204109528979.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.2222	1.0	7.0	11.0	0.3636	13	0.7692307692307693	3	10	0.7692	0	0	False	10.0	9	phylo	False	False	False	False	10	20	7	False	False	False	
original204108796473.nwk	finetuned204108796473.nwk	5	0	20	19	0.9	18	1	1.7	0.9	0.5	0.5263	0.9979	0.948	3.6617	3.415	0	0	3.6617	3.415	30.3224	29.79	12.0	20.0	0.4	23	0.9130434782608695	2	21	0.913	1	1	True	9	20	phylo	False	False	False	True	10	19	1	False	False	False	
original204130533989.nwk	finetuned204130533989.nwk	5	0	6	5	0.6667	4	1	5.8333	0.6667	2.0	2.4	0.992	0.8267	4.035	3.755	0	0	4.035	3.755	15.5067	18.87	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	True	7	6	phylo	False	False	False	True	10	19	1	False	False	False	
original204103516056.nwk	finetuned204103516056.nwk	5	0	20	19	0.9	19	0	0.95	0.9444	0.95	1.0	0.9942	0.9444	0.5	0.5	0	0	0.5	0.5	3.8235	4.0	16.0	24.0	0.3333	29	0.7241379310344828	8	21	0.7241	2	2	False	10.0	20	phylo	False	False	False	True	10	20	3	False	False	False	
original204117252945.nwk	finetuned204117252945.nwk	5	0	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	1.9842	2.0728	-1.9842	-2.0728	0	0	9.2577	9.4639	9.0	21.0	0.5714	23	0.8260869565217391	4	19	0.8261	0	0	True	3	14	ete3	False	False	False	False	38	12	9	False	False	True	
original204129968334.nwk	finetuned204129968334.nwk	5	0	18	17	0.9444	17	0	1.0	0.9444	1.0	1.0588	1.0	0.9444	2.8488	2.64	0	0	2.8488	2.64	24.0321	24.42	22.0	26.0	0.1538	28	0.6428571428571429	10	18	0.6429	0	0	True	8	18	phylo	False	False	False	False	10	16	4	False	False	False	
original204128631582.nwk	finetuned204128631582.nwk	5	0	11	11	1.0	11	0	0.0	1.0	0.0	0.0	1.0	1.0	0.67	0.67	-0.67	-0.67	0	0	4.7098	4.69	10.0	16.0	0.375	18	0.7222222222222222	5	13	0.7222	0	0	False	10.0	11	ete3	False	False	False	True	98	18	10	False	False	False	
original203319530882.nwk	finetuned203319530882.nwk	5	0	8	7	0.75	6	1	5.125	0.75	2.75	3.1429	0.9932	0.869	1.0	1.0	0	0	1.0	1.0	4.7333	5.0	3.0	5.0	0.4	7	0.8571428571428571	1	6	0.8571	0	0	False	10.0	8	ete3	False	False	False	False	39	19	10	False	False	False	
original204118531916.nwk	finetuned204118531916.nwk	5	0	16	16	0.9375	15	1	1.3125	0.9375	0.125	0.125	0.994	0.994	0.5	0.5	0	0	0.5	0.5	2.0286	2.0	12.0	22.0	0.4545	26	0.7307692307692307	7	19	0.7308	1	1	False	10.0	16	phylo	False	False	False	True	10	19	2	False	False	False	
original204102654373.nwk	finetuned204102654373.nwk	5	0	6	4	0.5	3	1	11.3333	0.5	6.5	9.75	0.9917	0.6611	1.2933	0.91	0	0	1.2933	0.91	4.3267	5.58	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	4	6	phylo	False	False	False	True	10	18	10	False	False	False	
original204101894074.nwk	finetuned204101894074.nwk	5	0	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	2.8026	2.6294	-2.8026	-2.6294	0	0	33.9821	32.1255	23.0	37.0	0.3784	39	0.717948717948718	11	28	0.7179	0	0	True	4	22	ete3	False	False	False	False	53	10	1	False	False	False	
original204120207104.nwk	finetuned204120207104.nwk	5	0	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5	0.5	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	False	10.0	4	phylo	False	False	False	True	10	17	3	False	False	False	
original204130973701.nwk	finetuned204130973701.nwk	5	0	11	11	1.0	11	0	0.0	1.0	0.0	0.0	1.0	1.0	0.67	0.67	-0.67	-0.67	0	0	2.7865	2.35	15.0	15.0	0.0	17	0.5882352941176471	7	10	0.5882	0	0	False	10.0	11	ete3	False	False	False	False	19	14	9	False	False	False	
original204126417850.nwk	finetuned204126417850.nwk	5	0	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	0.44	0.44	0	0	0.44	0.44	1.1733	1.32	NA	0.0	None	2	1.0	0	2	1.0	0	0	False	10.0	3	ete3	False	False	False	True	82	17	2	False	False	False	
original204111689891.nwk	finetuned204111689891.nwk	5	0	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.8493	1.34	6.0	10.0	0.4	12	0.75	3	9	0.75	0	0	False	10.0	8	ete3	False	False	False	False	41	14	6	False	False	False	
original204100453913.nwk	finetuned204100453913.nwk	5	0	11	11	0.8182	9	2	3.8182	0.8182	0.1818	0.1818	0.9916	0.9916	0.67	0.67	-0.67	-0.67	0	0	2.19	1.66	3.0	9.0	0.6667	11	1.0	0	11	1.0	0	0	False	10.0	11	ete3	False	False	False	False	17	10	9	False	False	True	
original204115728173.nwk	finetuned204115728173.nwk	5	0	15	15	0.9333	14	1	1.0	0.9333	0.1333	0.1333	0.9911	0.9911	1.7179	1.825	-0.84	-0.84	1.8642	1.88	9.7056	9.92	10.0	12.0	0.1667	14	1.0	0	14	1.0	0	0	True	3	15	ete3	False	False	False	False	22	17	6	False	False	True	
original204107779976.nwk	finetuned204107779976.nwk	5	0	12	12	0.8333	11	1	2.3333	0.9103	0.25	0.25	0.9876	0.9876	0.66	0.66	-0.66	-0.66	0	0	1.8564	1.64	3.0	13.0	0.7692	15	0.9333333333333333	1	14	0.9333	0	0	False	10.0	12	ete3	False	False	False	False	84	9	6	False	False	False	
original204117965952.nwk	finetuned204117965952.nwk	5	0	10	9	0.9	9	0	1.5	0.9	1.5	1.6667	1.0	0.9	3.5756	2.99	0	0	3.5756	2.99	23.4333	22.805	5.0	11.0	0.5455	13	0.8461538461538461	2	11	0.8462	0	0	True	8	10	phylo	False	False	False	False	10	16	5	False	False	False	
original204115222178.nwk	finetuned204115222178.nwk	5	0	15	15	1.0	15	0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0	0	1.0	1.0	6.2667	6.0	11.0	17.0	0.3529	19	0.8947368421052632	2	17	0.8947	0	0	False	10.0	15	phylo	False	False	False	False	10	18	9	False	False	False	
original204056610969.nwk	finetuned204056610969.nwk	5	0	22	21	0.9545	21	0	0.3182	0.9545	0.3182	0.3333	1.0	0.9545	4.2514	4.03	-4.99	-4.99	4.2145	3.84	36.0921	37.735	25.0	31.0	0.1935	34	0.6764705882352942	11	23	0.6765	1	1	True	10	22	ete3	False	False	False	True	53	9	10	False	False	False	
original204103075211.nwk	finetuned204103075211.nwk	5	0	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	1.3432	1.1561	-1.2736	-0.5861	1.3939	1.6639	7.9788	6.585	22.0	30.0	0.2667	32	0.6875	10	22	0.6875	0	0	True	5	19	ete3	False	False	False	False	62	16	7	False	False	True	
original204129493132.nwk	finetuned204129493132.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	2.8157	2.83	0	0	2.8157	2.83	14.9457	15.05	4.0	8.0	0.5	10	0.8	2	8	0.8	0	0	True	7	7	phylo	False	False	False	True	10	19	10	False	False	False	
original204121802909.nwk	finetuned204121802909.nwk	5	0	9	4	0.4444	4	0	9.0	0.4444	9.0	20.25	1.0	0.4444	1.0	1.0	0	0	1.0	1.0	3.1667	3.0	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	False	10.0	9	phylo	False	False	False	False	10	17	5	False	False	False	
original204121372615.nwk	finetuned204121372615.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.8571	1.0	2.0	8.0	0.75	10	0.9	1	9	0.9	0	0	False	10.0	7	phylo	False	False	False	True	10	17	7	False	False	False	
original204127692153.nwk	finetuned204127692153.nwk	5	0	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.384	0.39	0	0	0.384	0.39	1.776	1.61	4.0	4.0	0.0	6	0.6666666666666666	2	4	0.6667	0	0	True	2	5	phylo	False	False	False	False	10	20	8	False	False	False	
original203319872302.nwk	finetuned203319872302.nwk	5	0	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.6	1.0	0.0	4.0	1.0	6	1.0	0	6	1.0	0	0	False	10.0	5	phylo	False	False	False	False	10	20	9	False	False	False	
original204133990877.nwk	finetuned204133990877.nwk	5	0	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.44	0.44	0	0	0.44	0.44	1.072	1.2	0.0	4.0	1.0	6	1.0	0	6	1.0	1	1	False	10.0	5	ete3	False	False	False	True	68	15	9	False	False	False	
original204100653759.nwk	finetuned204100653759.nwk	5	0	20	7	0.35	7	0	9.8	0.35	9.8	28.0	1.0	0.35	0.5	0.5	0	0	0.5	0.5	2.7619	2.0	2.0	8.0	0.75	10	0.9	1	9	0.9	0	0	False	10.0	20	phylo	False	False	False	False	10	16	7	False	False	False	
original204128061571.nwk	finetuned204128061571.nwk	5	0	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	1.23	0.45	0	0	1.23	0.45	2.62	3.26	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	6	3	ete3	False	False	False	True	59	19	6	False	False	True	
original204102482285.nwk	finetuned204102482285.nwk	5	0	17	17	1.0	17	0	0.0	1.0	0.0	0.0	1.0	1.0	0.9444	0.9444	-0.9444	-0.9444	0	0	1.9412	1.7778	16.0	20.0	0.2	24	0.75	6	18	0.75	2	2	False	10.0	17	ete3	False	False	False	True	42	9	6	False	False	True	
original204102208374.nwk	finetuned204102208374.nwk	5	0	19	24	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	5.988	5.7622	-5.988	-5.7622	0	0	10.0947	9.7856	16.0	16.0	0.0	18	1.0	0	18	1.0	0	0	True	5	19	ete3	False	False	False	False	53	10	1	False	False	True	
original204109422447.nwk	finetuned204109422447.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.45	0.45	0	0	0.45	0.45	2.0667	2.15	2.0	8.0	0.75	10	0.9	1	9	0.9	0	0	False	10.0	7	ete3	False	False	False	False	36	8	2	False	False	False	
original204125955933.nwk	finetuned204125955933.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	5.24	5.51	0	0	5.24	5.51	22.4939	20.865	12.0	12.0	0.0	14	0.5714285714285714	6	8	0.5714	0	0	True	8	9	phylo	False	False	False	False	10	20	5	False	False	False	
original204115962111.nwk	finetuned204115962111.nwk	5	0	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	2.6688	2.075	0	0	2.6688	2.075	13.9893	16.41	6.0	8.0	0.25	10	0.8	2	8	0.8	0	0	True	7	9	phylo	False	False	False	True	10	20	5	False	False	False	
original204111398423.nwk	finetuned204111398423.nwk	5	0	15	15	0.9333	14	1	2.0	0.9333	0.0667	0.0667	0.9978	0.9978	4.9232	5.0239	-4.9232	-5.0239	0	0	14.0995	12.4756	17.0	19.0	0.1053	21	0.6666666666666666	7	14	0.6667	0	0	True	8	16	ete3	False	False	False	False	85	20	6	False	False	True	
original204127455499.nwk	finetuned204127455499.nwk	5	0	15	15	0.8667	13	2	3.2	0.8667	0.1333	0.1333	0.9944	0.9944	2.5104	2.0222	-3.0239	-1.6378	2.2822	2.3122	10.8847	9.3072	12.0	18.0	0.3333	20	0.75	5	15	0.75	0	0	True	8	15	ete3	False	False	False	False	73	16	8	False	False	True	
original204058414197.nwk	finetuned204058414197.nwk	5	0	22	21	0.9545	21	0	0.5909	0.9545	0.5909	0.619	1.0	0.9545	1.78	1.78	-1.78	-1.78	0	0	8.8261	8.9	9.0	27.0	0.6667	32	0.90625	3	29	0.9062	1	1	False	10.0	22	ete3	False	False	False	True	100	12	3	False	False	False	
original204122310034.nwk	finetuned204122310034.nwk	5	0	13	13	0.6923	10	3	4.3846	0.7657	0.3077	0.3077	0.9843	0.9843	0.67	0.67	-0.67	-0.67	0	0	3.795	3.02	10.0	12.0	0.1667	14	0.6428571428571429	5	9	0.6429	0	0	False	10.0	13	ete3	False	False	False	True	19	13	3	False	False	True	
original204107142195.nwk	finetuned204107142195.nwk	5	0	15	16	1.0	15	0	0.0	1.0	0.0	0.0	1.0	1.0	0.5	0.5	0	0	0.5	0.5	3.9619	4.0	16.0	22.0	0.2727	24	0.7083333333333334	7	17	0.7083	0	0	False	10.0	15	phylo	False	False	False	False	10	16	9	False	False	False	
original204113981865.nwk	finetuned204113981865.nwk	5	0	10	6	0.4	5	1	12.5	0.4818	10.7	17.8333	0.9609	0.5766	2.685	3.015	0	0	2.685	3.015	8.6067	7.64	0.0	2.0	1.0	4	1.0	0	4	1.0	2	2	True	6	10	phylo	False	False	False	True	10	18	10	False	False	False	
original204111850478.nwk	finetuned204111850478.nwk	5	0	20	4	0.2	4	0	12.3	0.2	12.3	61.5	1.0	0.2	0.0	0.0	0	0	0	0	0.0	0.0	0.0	2.0	1.0	4	1.0	0	4	1.0	1	1	False	10.0	20	phylo	False	False	False	True	10	18	7	False	False	False	
original204101223523.nwk	finetuned204101223523.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.1111	0.1111	-0.1111	-0.1111	0	0	1.3968	1.5556	4.0	6.0	0.3333	8	0.875	1	7	0.875	0	0	True	1	7	ete3	False	False	False	True	14	20	9	False	False	False	
original204128133703.nwk	finetuned204128133703.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	3.0162	2.77	0	0	3.0162	2.77	21.2856	19.535	9.0	15.0	0.4	19	0.7894736842105263	4	15	0.7895	2	2	True	7	14	phylo	False	False	False	True	10	19	1	False	False	False	
original204110837836.nwk	finetuned204110837836.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	1.7208	1.82	-0.68	-0.68	1.91	2.05	10.5862	10.795	10.0	10.0	0.0	12	1.0	0	12	1.0	0	0	True	3	14	ete3	False	False	False	True	62	14	9	False	False	True	
original203318783306.nwk	finetuned203318783306.nwk	5	0	11	8	0.7273	8	0	4.8182	0.7273	4.8182	6.625	1.0	0.7273	0.67	0.67	-0.67	-0.67	0	0	2.9307	2.515	8.0	10.0	0.2	12	0.6666666666666666	4	8	0.6667	1	1	True	1	11	ete3	False	False	False	True	34	8	2	False	False	False	
original204105537899.nwk	finetuned204105537899.nwk	5	0	16	14	0.75	13	1	3.6875	0.8026	2.125	2.4286	0.9897	0.866	0.5	0.5	0	0	0.5	0.5	1.5	1.0	6.0	18.0	0.6667	20	0.85	3	17	0.85	1	1	False	10.0	17	phylo	False	False	False	True	10	19	2	False	False	False	
original204106657330.nwk	finetuned204106657330.nwk	5	0	14	14	0.9286	13	1	1.1429	0.9286	0.0714	0.0714	0.9955	0.9955	0.0	0.0	0	0	0	0	1.7949	1.0	12.0	18.0	0.3333	20	0.75	5	15	0.75	0	0	False	10.0	14	phylo	False	False	False	False	10	20	2	False	False	False	
original204114456673.nwk	finetuned204114456673.nwk	5	0	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	1.3125	1.08	-0.2633	-0.2633	2.3617	2.3617	4.1561	3.4917	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	True	6	4	ete3	False	False	False	True	84	16	2	False	False	True	
original204108024684.nwk	finetuned204108024684.nwk	5	0	7	7	0.8571	6	1	3.4286	0.8571	0.1429	0.1429	0.9943	0.9943	0.39	0.39	-0.39	-0.39	0	0	0.6973	0.56	1.0	5.0	0.8	7	1.0	0	7	1.0	0	0	False	10.0	7	ete3	False	False	False	False	99	18	4	False	False	False	
original204110694321.nwk	finetuned204110694321.nwk	5	0	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	2.0152	2.1058	-1.6217	-1.6217	2.0714	2.59	9.6217	10.085	4.0	8.0	0.5	10	0.9	1	9	0.9	0	0	True	5	8	ete3	False	False	False	False	10	10	6	False	False	True	
original204119059670.nwk	finetuned204119059670.nwk	5	0	14	13	0.9286	13	0	1.3571	0.9286	1.3571	1.4615	1.0	0.9286	2.1	2.4	0	0	2.1	2.4	13.9074	12.34	8.0	18.0	0.5556	20	0.85	3	17	0.85	0	0	True	5	14	phylo	False	False	False	False	10	17	6	False	False	False	
original204126491542.nwk	finetuned204126491542.nwk	5	0	4	3	0.75	3	0	2.5	0.75	2.5	3.3333	1.0	0.75	3.5167	3.42	0	0	3.5167	3.42	10.06	10.67	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	9	4	ete3	False	False	False	True	95	19	9	False	False	False	
original204128935453.nwk	finetuned204128935453.nwk	5	0	14	14	0.9286	13	1	1.7143	0.9286	0.4286	0.4286	0.9841	0.9841	0.5	0.5	0	0	0.5	0.5	3.0641	3.0	10.0	16.0	0.375	19	0.7894736842105263	4	15	0.7895	2	2	False	10.0	14	phylo	False	False	False	True	10	17	9	False	False	False	
original204132542463.nwk	base204132542463.nwk	5	0	22	20	0.9091	20	0	1.0455	0.9091	1.0455	1.15	1.0	0.9091	0.5	0.5	0	0	0.5	0.5	3.9605	3.5	18.0	32.0	0.4375	35	0.7428571428571429	9	26	0.7429	2	2	False	10.0	23	phylo	False	False	False	True	10	18	2	False	False	False	
original203319649130.nwk	finetuned203319649130.nwk	5	0	19	16	0.8421	16	0	2.1579	0.8421	2.1579	2.5625	1.0	0.8421	1.5875	1.285	-0.8975	-0.595	1.8175	1.555	6.2509	5.555	6.0	26.0	0.7692	28	0.8928571428571429	3	25	0.8929	0	0	True	7	21	ete3	False	False	False	False	90	9	3	False	False	False	
original204104246022.nwk	finetuned204104246022.nwk	5	0	18	18	1.0	18	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.6536	0.0	1.0	29.0	0.9655	32	0.96875	1	31	0.9688	1	1	False	10.0	18	phylo	False	False	False	True	10	16	7	False	False	False	
original204125159597.nwk	finetuned204125159597.nwk	5	0	24	24	0.9583	23	1	1.1667	0.9583	0.0417	0.0417	0.9986	0.9986	1.22	1.22	-1.22	-1.22	0	0	9.0201	9.54	2.0	38.0	0.9474	41	0.975609756097561	1	40	0.9756	1	1	False	10.0	24	ete3	False	False	False	True	73	10	10	False	False	False	
original204123779120.nwk	finetuned204123779120.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5385	1.0	1.0	19.0	0.9474	21	1.0	0	21	1.0	0	0	False	10.0	13	phylo	False	False	False	False	10	19	2	False	False	False	
original204126601052.nwk	finetuned204126601052.nwk	5	0	4	4	0.75	4	0	0.25	0.9808	0.25	0.25	0.9808	0.9808	0.35	0.25	0	0	0.35	0.25	0.5	0.66	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	2	4	phylo	False	False	False	True	10	19	7	False	False	False	
original204118451786.nwk	finetuned204118451786.nwk	5	0	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	3.47	3.01	0	0	3.47	3.01	7.4667	7.4	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	9	3	ete3	False	False	False	False	68	18	4	False	False	False	
original204112588124.nwk	finetuned204112588124.nwk	5	0	21	21	0.9524	21	0	0.0952	0.9947	0.0952	0.0952	0.9947	0.9947	1.7025	1.835	0	0	1.7025	1.835	10.2772	10.38	6.0	30.0	0.8	34	0.9117647058823529	3	31	0.9118	2	2	True	4	21	phylo	False	False	False	True	10	18	1	False	False	False	
original204113759131.nwk	finetuned204113759131.nwk	5	0	20	20	0.95	19	1	0.65	0.95	0.15	0.15	0.9885	0.9885	0.9442	1.1	-0.9442	-1.1	0	0	5.2568	5.1	2.0	26.0	0.9231	31	0.967741935483871	1	30	0.9677	1	1	False	10.0	20	ete3	False	False	False	True	29	10	4	False	False	True	
original204106326332.nwk	finetuned204106326332.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	20.0	1.0	22	1.0	0	22	1.0	1	1	False	10.0	13	ete3	False	False	False	True	33	17	6	False	False	True	
original204134074166.nwk	finetuned204134074166.nwk	5	0	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	1.0657	1.25	-1.0657	-1.25	0	0	5.3082	5.18	4.0	22.0	0.8182	24	0.9166666666666666	2	22	0.9167	0	0	False	10.0	14	ete3	False	False	False	False	52	17	1	False	False	False	
original204124519025.nwk	finetuned204124519025.nwk	5	0	24	24	1.0	24	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.3333	0.0	3.0	39.0	0.9231	43	0.9534883720930233	2	41	0.9535	2	2	True	1	24	phylo	False	False	False	True	10	19	2	False	False	False	
original204109528979.nwk	finetuned204109528979.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.8889	1.0	3.0	11.0	0.7273	13	0.9230769230769231	1	12	0.9231	0	0	False	10.0	9	phylo	False	False	False	False	10	20	7	False	False	False	
original204123458955.nwk	finetuned204123458955.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.4122	0.37	-0.4122	-0.37	0	0	3.1233	3.605	3.0	11.0	0.7273	13	0.9230769230769231	1	12	0.9231	0	0	False	10.0	9	ete3	False	False	False	False	51	10	2	False	False	True	
original204121018290.nwk	finetuned204121018290.nwk	5	0	25	25	0.96	24	1	0.72	0.96	0.08	0.08	0.9956	0.9956	1.8733	1.605	0	0	1.8733	1.605	15.7923	16.01	12.0	32.0	0.625	39	0.8461538461538461	6	33	0.8462	4	4	True	5	25	ete3	False	False	False	True	13	19	2	False	False	False	
original204057907749.nwk	finetuned204057907749.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.2857	0.0	0.0	8.0	1.0	10	1.0	0	10	1.0	0	0	False	10.0	7	phylo	False	False	False	False	10	17	1	False	False	False	
original204059532999.nwk	finetuned204059532999.nwk	5	0	22	22	0.9545	22	0	0.0455	0.9982	0.0455	0.0455	0.9982	0.9982	0.0	0.0	0	0	0	0	0.8	1.0	5.0	35.0	0.8571	37	0.9459459459459459	2	35	0.9459	0	0	False	10.0	22	ete3	False	False	False	False	35	11	8	False	False	True	
original204122916066.nwk	finetuned204122916066.nwk	5	0	17	17	0.9412	16	1	1.4706	0.9412	0.0588	0.0588	0.9977	0.9977	1.6744	1.835	-0.63	-0.63	1.8236	1.88	9.6203	9.53	0.0	26.0	1.0	28	1.0	0	28	1.0	0	0	True	6	17	ete3	False	False	False	False	80	9	1	False	False	True	
original204108796473.nwk	finetuned204108796473.nwk	5	0	20	20	0.95	19	1	0.65	0.95	0.1	0.1	0.9923	0.9923	3.68	3.59	0	0	3.68	3.59	28.7412	27.92	5.0	29.0	0.8276	32	0.9375	2	30	0.9375	1	1	True	9	20	phylo	False	False	False	True	10	19	1	False	False	False	
original204130533989.nwk	finetuned204130533989.nwk	5	0	6	6	0.8333	5	1	4.0	0.8333	0.1667	0.1667	0.9933	0.9933	3.332	3.01	0	0	3.332	3.01	12.1	9.91	2.0	4.0	0.5	6	0.8333333333333334	1	5	0.8333	0	0	True	7	6	phylo	False	False	False	True	10	19	1	False	False	False	
original204103516056.nwk	finetuned204103516056.nwk	5	0	20	18	0.9	18	0	1.25	0.9	1.25	1.3889	1.0	0.9	0.0	0.0	0	0	0	0	1.268	1.0	10.0	26.0	0.6154	31	0.8064516129032258	6	25	0.8065	2	2	False	10.0	20	phylo	False	False	False	True	10	20	3	False	False	False	
original204125444237.nwk	finetuned204125444237.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5385	1.0	1.0	19.0	0.9474	21	1.0	0	21	1.0	0	0	False	10.0	13	phylo	False	False	False	False	10	18	5	False	False	False	
original204107952386.nwk	finetuned204107952386.nwk	5	0	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	0.9667	0.76	0	0	0.9667	0.76	3.1867	2.83	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	9	3	ete3	False	False	False	True	52	20	4	False	False	False	
original203319649130.nwk	finetuned203319649130.nwk	5	0	19	16	0.8421	16	0	2.1579	0.8421	2.1579	2.5625	1.0	0.8421	1.5875	1.285	-0.8975	-0.595	1.8175	1.555	6.2509	5.555	6.0	26.0	0.7692	28	0.8928571428571429	3	25	0.8929	0	0	True	7	21	ete3	False	False	False	False	90	9	3	False	False	False	
original204104246022.nwk	finetuned204104246022.nwk	5	0	18	18	1.0	18	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.6536	0.0	1.0	29.0	0.9655	32	0.96875	1	31	0.9688	1	1	False	10.0	18	phylo	False	False	False	True	10	16	7	False	False	False	
original204125159597.nwk	finetuned204125159597.nwk	5	0	24	24	0.9583	23	1	1.1667	0.9583	0.0417	0.0417	0.9986	0.9986	1.22	1.22	-1.22	-1.22	0	0	9.0201	9.54	2.0	38.0	0.9474	41	0.975609756097561	1	40	0.9756	1	1	False	10.0	24	ete3	False	False	False	True	73	10	10	False	False	False	
original204123779120.nwk	finetuned204123779120.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5385	1.0	1.0	19.0	0.9474	21	1.0	0	21	1.0	0	0	False	10.0	13	phylo	False	False	False	False	10	19	2	False	False	False	
original204126601052.nwk	finetuned204126601052.nwk	5	0	4	4	0.75	4	0	0.25	0.9808	0.25	0.25	0.9808	0.9808	0.35	0.25	0	0	0.35	0.25	0.5	0.66	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	2	4	phylo	False	False	False	True	10	19	7	False	False	False	
